Year,Month,filename,url
2023,Aug,yesterday_20230804.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230804.CSV
2023,Aug,yesterday_20230805.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230805.CSV
2023,Aug,yesterday_20230806.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230806.CSV
2023,Aug,yesterday_20230807.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230807.CSV
2023,Aug,yesterday_20230808.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230808.CSV
2023,Aug,yesterday_20230809.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230809.CSV
2023,Aug,yesterday_20230810.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230810.CSV
2023,Aug,yesterday_20230811.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230811.CSV
2023,Aug,yesterday_20230812.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230812.CSV
2023,Aug,yesterday_20230813.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230813.CSV
2023,Aug,yesterday_20230814.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230814.CSV
2023,Aug,yesterday_20230815.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230815.CSV
2023,Aug,yesterday_20230816.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230816.CSV
2023,Aug,yesterday_20230817.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230817.CSV
2023,Aug,yesterday_20230818.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230818.CSV
